file_path,error_reason
/home/hemduttdabral/Downloads/proj-api-volume-dump/22508586-6333-48ab-b645-a28bfb453b2f/workspace/projects/MyTestProject2/ai_MyTestProject2.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f8a13d17-ff86-4b12-a725-4fd92b0ad4e1/workspace/projects/Project_name_975001/ai_Project_name_975001.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f8a13d17-ff86-4b12-a725-4fd92b0ad4e1/workspace/projects/Project_name_841169/ai_Project_name_841169.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f8a13d17-ff86-4b12-a725-4fd92b0ad4e1/workspace/projects/Project_name_442369/ai_Project_name_442369.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f8a13d17-ff86-4b12-a725-4fd92b0ad4e1/workspace/projects/Project_name_673825/ai_Project_name_673825.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/a118e589-b71d-476c-97cf-c60973c316f0/workspace/projects/Project_name_331460/ai_Project_name_331460.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/a118e589-b71d-476c-97cf-c60973c316f0/workspace/projects/Project_name_423126/ai_Project_name_423126.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/053b422c-b512-4cda-b3c8-fa125dcf4a50/workspace/get_started_asset_tracking_mlc/ai_get_started_asset_tracking_mlc.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/053b422c-b512-4cda-b3c8-fa125dcf4a50/workspace/projects/cloned_project/ai_cloned_project.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/053b422c-b512-4cda-b3c8-fa125dcf4a50/workspace/projects/Asset_Tracking/ai_Asset_Tracking.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b907a9e8-7dfa-43b4-b77d-7bfebdbb3677/workspace/projects/Project_name_828164/ai_Project_name_828164.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b907a9e8-7dfa-43b4-b77d-7bfebdbb3677/workspace/projects/Project_name_981247/ai_Project_name_981247.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b907a9e8-7dfa-43b4-b77d-7bfebdbb3677/workspace/projects/Project_name_487676/ai_Project_name_487676.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b907a9e8-7dfa-43b4-b77d-7bfebdbb3677/workspace/projects/Project_name_933398/ai_Project_name_933398.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f881e94b-7fee-4a9d-9154-f201daac3113/workspace/projects/Project_name_713175/ai_Project_name_713175.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f881e94b-7fee-4a9d-9154-f201daac3113/workspace/projects/Project_name_924727/ai_Project_name_924727.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f881e94b-7fee-4a9d-9154-f201daac3113/workspace/projects/Project_name_602882/ai_Project_name_602882.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f881e94b-7fee-4a9d-9154-f201daac3113/workspace/projects/Project_name_575152/ai_Project_name_575152.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f881e94b-7fee-4a9d-9154-f201daac3113/workspace/projects/Project_name_990069/ai_Project_name_990069.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/d3ddc7fc-3be7-4a6d-b275-ee19307ccf8b/workspace/projects/Project_name_644299/ai_Project_name_644299.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/8fcc0999-2bcd-4424-baf2-eb9098f473c6/workspace/projects/Project_name_235965/ai_Project_name_235965.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/21b1e489-d89d-43ff-ad94-0ad34d9e7111/workspace/projects/Project_name_243024/ai_Project_name_243024.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/21b1e489-d89d-43ff-ad94-0ad34d9e7111/workspace/projects/Project_name_954185/ai_Project_name_954185.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/21b1e489-d89d-43ff-ad94-0ad34d9e7111/workspace/projects/Project_name_815760/ai_Project_name_815760.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/21b1e489-d89d-43ff-ad94-0ad34d9e7111/workspace/projects/Project_name_428983/ai_Project_name_428983.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/e4b5df4e-b44b-4eba-b8cb-5b9ad23b66c2/workspace/projects/test/ai_test.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/efae6304-2a1d-4d9c-8c85-41f11b787895/workspace/projects/Project_name_382716/ai_Project_name_382716.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/efae6304-2a1d-4d9c-8c85-41f11b787895/workspace/projects/Project_name_998465/ai_Project_name_998465.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b9339277-e596-4e98-9ef1-d6dd4d74fd29/workspace/projects/Project_name_918433/ai_Project_name_918433.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b9339277-e596-4e98-9ef1-d6dd4d74fd29/workspace/projects/Project_name_46624/ai_Project_name_46624.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/3d13d5fa-e3c1-4316-a53b-ffa52e3ad3e9/workspace/projects/Project_name_94440/ai_Project_name_94440.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/3d13d5fa-e3c1-4316-a53b-ffa52e3ad3e9/workspace/projects/Project_name_763979/ai_Project_name_763979.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/3d13d5fa-e3c1-4316-a53b-ffa52e3ad3e9/workspace/projects/Project_name_802712/ai_Project_name_802712.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/50792cc0-993a-40c9-b47e-0d7c481001cf/workspace/projects/kettle/ai_kettle.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/823c7d98-40ba-4b60-976e-64592a88774f/workspace/projects/Project_name_477046/ai_Project_name_477046.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/823c7d98-40ba-4b60-976e-64592a88774f/workspace/projects/Project_name_993937/ai_Project_name_993937.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/823c7d98-40ba-4b60-976e-64592a88774f/workspace/projects/Project_name_230097/ai_Project_name_230097.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/77917ee3-6cb6-4986-93df-f2716baf2912/workspace/projects/Project_name_450613/ai_Project_name_450613.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/fe6538ed-db0a-49f7-84b4-f15c4e3f60ed/workspace/projects/Project_name_890119/ai_Project_name_890119.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/fe6538ed-db0a-49f7-84b4-f15c4e3f60ed/workspace/projects/Project_name_536296/ai_Project_name_536296.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/663748ef-ddd6-4ee4-b844-0b6c4d3da3dd/workspace/projects/Project_name_916317/ai_Project_name_916317.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/663748ef-ddd6-4ee4-b844-0b6c4d3da3dd/workspace/projects/Project_name_168749/ai_Project_name_168749.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/663748ef-ddd6-4ee4-b844-0b6c4d3da3dd/workspace/projects/Project_name_305908/ai_Project_name_305908.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/663748ef-ddd6-4ee4-b844-0b6c4d3da3dd/workspace/projects/Project_name_536647/ai_Project_name_536647.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/aed31954-4c82-48f0-83ed-e38060620782/get_started_image_classification/ai_get_started_image_classification.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/aed31954-4c82-48f0-83ed-e38060620782/get_started_mlc/ai_get_started_mlc.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/aed31954-4c82-48f0-83ed-e38060620782/get_started_vibration_classification/ai_get_started_vibration_classification.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/bb52b7ed-9a64-43e4-aefb-e41560fef815/workspace/projects/Project_name_261216/ai_Project_name_261216.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/bb52b7ed-9a64-43e4-aefb-e41560fef815/workspace/projects/Project_name_242897/ai_Project_name_242897.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/bb52b7ed-9a64-43e4-aefb-e41560fef815/workspace/projects/Project_name_872604/ai_Project_name_872604.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/4d7a1555-5040-4f55-9390-55cdc90cb59c/workspace/get_started_har_monitor_mlc/ai_get_started_har_monitor_mlc.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/4d7a1555-5040-4f55-9390-55cdc90cb59c/workspace/model_zoo_v2/modelzoo/stm32ai_modelzoo/common/stm_ai_driver/resources/ai_runtime_libs.json,Invalid JSON syntax
/home/hemduttdabral/Downloads/proj-api-volume-dump/4d7a1555-5040-4f55-9390-55cdc90cb59c/workspace/model_zoo_v2/publicSTModelZooRepo/stm32ai-modelzoo/common/stm_ai_driver/resources/ai_runtime_libs.json,Invalid JSON syntax
/home/hemduttdabral/Downloads/proj-api-volume-dump/25202596-c478-4b45-b158-4208f957dd77/workspace/projects/Project_name_531836/ai_Project_name_531836.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/cc5e60fa-3d75-4dda-b1cf-4ae88cbfe007/workspace/projects/test_project_qIjvp5pW57_TC_603/ai_test_project_qIjvp5pW57_TC_603.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/cc5e60fa-3d75-4dda-b1cf-4ae88cbfe007/workspace/projects/test_project/ai_test_project.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/6v4mj2nec2t6kw0d2yc1symk10/workspace/projects/TODELETE/ai_TODELETE.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/6v4mj2nec2t6kw0d2yc1symk10/workspace/projects/SharedPjForNucleo/ai_SharedPjForNucleo.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/e897b470-2c3a-4e70-92d9-680bd4e7db9b/workspace/projects/Project_name_236681/ai_Project_name_236681.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/e897b470-2c3a-4e70-92d9-680bd4e7db9b/workspace/projects/Project_name_836629/ai_Project_name_836629.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/64467dac-6ee1-41b9-99a4-c70ce9ca7c75/workspace/projects/Project_name_516031/ai_Project_name_516031.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/64467dac-6ee1-41b9-99a4-c70ce9ca7c75/workspace/projects/Project_name_950655/ai_Project_name_950655.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/64467dac-6ee1-41b9-99a4-c70ce9ca7c75/workspace/projects/Project_name_889647/ai_Project_name_889647.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/64467dac-6ee1-41b9-99a4-c70ce9ca7c75/workspace/projects/Project_name_136738/ai_Project_name_136738.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/64467dac-6ee1-41b9-99a4-c70ce9ca7c75/workspace/projects/Project_name_68677/ai_Project_name_68677.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/5275a4e4-10d1-7046-7198-1ed4ac061522/workspace/projects/Test/ai_Test.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/1e114f0d-841c-4b17-87a2-64da1af2de38/workspace/projects/Project_name_218494/ai_Project_name_218494.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/1e114f0d-841c-4b17-87a2-64da1af2de38/workspace/projects/Project_name_422151/ai_Project_name_422151.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/baks2fj30qw59873q2mtvakj10/workspace/projects/TEst/ai_TEst.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/914116f8-a5a3-4d23-882f-d749756204c5/workspace/projects/Project_name_94777/ai_Project_name_94777.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/914116f8-a5a3-4d23-882f-d749756204c5/workspace/projects/Project_name_295604/ai_Project_name_295604.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/037b7f7a-40a9-4b41-8e6e-5ca7d952b037/workspace/projects/Project_name_502393/ai_Project_name_502393.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/9188c159-99f5-4ad9-83c3-21891826a8d8/workspace/projects/Project_name_992525/ai_Project_name_992525.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/9188c159-99f5-4ad9-83c3-21891826a8d8/workspace/projects/Project_name_255161/ai_Project_name_255161.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/9188c159-99f5-4ad9-83c3-21891826a8d8/workspace/projects/Project_name_591337/ai_Project_name_591337.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/9188c159-99f5-4ad9-83c3-21891826a8d8/workspace/projects/Project_name_548906/ai_Project_name_548906.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/81ebfe9e-2b11-48ee-9f25-de190f509ef4/workspace/projects/Project_name_143536/ai_Project_name_143536.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/81ebfe9e-2b11-48ee-9f25-de190f509ef4/workspace/projects/Project_name_646739/ai_Project_name_646739.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/81ebfe9e-2b11-48ee-9f25-de190f509ef4/workspace/projects/Project_name_795799/ai_Project_name_795799.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/zcx9qer6eb4gpe8kqfxethqk10/workspace/projects/JsonTest/ai_JsonTest.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/zcx9qer6eb4gpe8kqfxethqk10/workspace/projects/svg_script/ai_svg_script.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/zcx9qer6eb4gpe8kqfxethqk10/workspace/projects/svg/ai_svg.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/zcx9qer6eb4gpe8kqfxethqk10/workspace/projects/Image_Payload/ai_Image_Payload.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/zcx9qer6eb4gpe8kqfxethqk10/workspace/projects/TestJS_Script/ai_TestJS_Script.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/8yvafa5v7cyz8z8skzw7jdfk10/workspace/projects/test/ai_test.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/qb3qcxcg7ewya7b00kqwxdfk10/workspace/projects/Dataset_Project_984856/ai_Dataset_Project_984856.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/68435784-0e85-44b4-8b3c-f399d4a3b439/workspace/projects/Project_name_626872/ai_Project_name_626872.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/667b2148-3743-4c57-b692-55d020c994e8/workspace/projects/Project_name_422707/ai_Project_name_422707.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/667b2148-3743-4c57-b692-55d020c994e8/workspace/projects/Project_name_897145/ai_Project_name_897145.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/667b2148-3743-4c57-b692-55d020c994e8/workspace/projects/Project_name_334913/ai_Project_name_334913.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f76e25b6-490c-42d6-85ba-51cba736d42a/workspace/projects/Project_name_860776/ai_Project_name_860776.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/f76e25b6-490c-42d6-85ba-51cba736d42a/workspace/projects/Project_name_528934/ai_Project_name_528934.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/2e0f533d-cefc-4840-bc1b-eae4d08c8e56/workspace/project_1/ai_project_1.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b4f94579-77b4-4e55-b7ae-73097d05ff45/workspace/projects/Project_name_591865/ai_Project_name_591865.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/b4f94579-77b4-4e55-b7ae-73097d05ff45/workspace/projects/Project_name_729707/ai_Project_name_729707.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/h4jxrgtyqpz08xpk1v9g5bkk10/workspace/projects/sat4/ai_sat4.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/a75ffeb8-bb4e-4e41-82a7-b016e27ba74c/workspace/projects/Project_name_126459/ai_Project_name_126459.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/a75ffeb8-bb4e-4e41-82a7-b016e27ba74c/workspace/projects/Project_name_260757/ai_Project_name_260757.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/a75ffeb8-bb4e-4e41-82a7-b016e27ba74c/workspace/projects/Project_name_124527/ai_Project_name_124527.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/a75ffeb8-bb4e-4e41-82a7-b016e27ba74c/workspace/projects/Project_name_79740/ai_Project_name_79740.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/a75ffeb8-bb4e-4e41-82a7-b016e27ba74c/workspace/projects/Project_name_725874/ai_Project_name_725874.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/d30yrzs2g2sxd2kq809k5c4k10/workspace/projects/p/ai_p.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0e68a6cc-126a-402b-bfd6-0536f26eb145/workspace/projects/Project_name_631353/ai_Project_name_631353.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0e68a6cc-126a-402b-bfd6-0536f26eb145/workspace/projects/Project_name_803357/ai_Project_name_803357.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0e68a6cc-126a-402b-bfd6-0536f26eb145/workspace/projects/Project_name_462986/ai_Project_name_462986.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0e68a6cc-126a-402b-bfd6-0536f26eb145/workspace/projects/Project_name_540884/ai_Project_name_540884.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0e68a6cc-126a-402b-bfd6-0536f26eb145/workspace/projects/Project_name_40048/ai_Project_name_40048.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/13633f27-fd29-40e8-9708-ba8af813ede3/workspace/projects/Project_name_400447/ai_Project_name_400447.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/13633f27-fd29-40e8-9708-ba8af813ede3/workspace/projects/Project_name_83669/ai_Project_name_83669.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/13633f27-fd29-40e8-9708-ba8af813ede3/workspace/projects/Project_name_146003/ai_Project_name_146003.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/13633f27-fd29-40e8-9708-ba8af813ede3/workspace/projects/Project_name_912360/ai_Project_name_912360.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/30dcef80-28c0-45f1-b0ef-fc4597643771/workspace/projects/Project_name_88608/ai_Project_name_88608.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/649a124a-af73-46ca-8d6c-16d0cf3901d6/workspace/get_started_asset_tracking_mlc/ai_get_started_asset_tracking_mlc.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/649a124a-af73-46ca-8d6c-16d0cf3901d6/workspace/get_started_har_monitor_mlc/ai_get_started_har_monitor_mlc.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/649a124a-af73-46ca-8d6c-16d0cf3901d6/workspace/Vale Test/ai_Vale Test.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/649a124a-af73-46ca-8d6c-16d0cf3901d6/workspace/get_started_image_classification_1/ai_get_started_image_classification_1.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/649a124a-af73-46ca-8d6c-16d0cf3901d6/workspace/nuovo/ai_nuovo.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/649a124a-af73-46ca-8d6c-16d0cf3901d6/workspace/get_started_ispu_ai_fan_monitor/ai_get_started_ispu_ai_fan_monitor.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/649a124a-af73-46ca-8d6c-16d0cf3901d6/workspace/MYMCproject/ai_MYMCproject.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/ae41bbc2-689a-4f4f-979b-b64a2a703175/workspace/projects/Project_name_372758/ai_Project_name_372758.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/e8ce0cb9-042d-4982-9a07-fa2e3c7524a4/workspace/projects/Project_name_50162/ai_Project_name_50162.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/e8ce0cb9-042d-4982-9a07-fa2e3c7524a4/workspace/projects/Project_name_500129/ai_Project_name_500129.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/e8ce0cb9-042d-4982-9a07-fa2e3c7524a4/workspace/projects/Project_name_86457/ai_Project_name_86457.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/e8ce0cb9-042d-4982-9a07-fa2e3c7524a4/workspace/projects/Project_name_576024/ai_Project_name_576024.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/68ft57t9zqhmnt83akw69xhk10/workspace/projects/AirBlowerStateRecognition/ai_AirBlowerStateRecognition.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/68ft57t9zqhmnt83akw69xhk10/workspace/projects/SmartAssetTrackingNucleoPj/ai_SmartAssetTrackingNucleoPj.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/68ft57t9zqhmnt83akw69xhk10/workspace/projects/BackpackMonitoringTEST/ai_BackpackMonitoringTEST.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0571882e-dc40-4635-89e2-0514548402c0/workspace/projects/Project_name_357904/ai_Project_name_357904.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0571882e-dc40-4635-89e2-0514548402c0/workspace/projects/Project_name_626522/ai_Project_name_626522.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0571882e-dc40-4635-89e2-0514548402c0/workspace/projects/Project_name_592405/ai_Project_name_592405.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/0f6fb13c-300d-4247-a739-8836fe081c86/workspace/projects/Project_name_422032/ai_Project_name_422032.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/get_started_image_classification/ai_get_started_image_classification.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/get_started_mlc/ai_get_started_mlc.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/get_started_vibration_classification/ai_get_started_vibration_classification.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/231011_hvac/ai_231011_hvac.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/230824_atr/ai_230824_atr.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/240118_atr/ai_240118_atr.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/230928_motor/ai_230928_motor.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/240112_myhar/ai_240112_myhar.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/dev_har/ai_dev_har.json,'applications' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/projects/Manu/ai_Manu.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/projects/satr2/ai_satr2.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/projects/MEMS_characterisation/ai_MEMS_characterisation.json,'$schema' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/af0d582a-eb60-4813-a53b-d03ea5ba52b4/workspace/projects/my_satr/ai_my_satr.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/fbbaaa02-4ca9-4c70-90c4-8260cb82c9ce/workspace/projects/Project_name_17884/ai_Project_name_17884.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/ffb6e520-1471-46b6-836e-22939f09ca40/workspace/projects/Project_name_426469/ai_Project_name_426469.json,'project_owner_uuid' is a required property
/home/hemduttdabral/Downloads/proj-api-volume-dump/ffb6e520-1471-46b6-836e-22939f09ca40/workspace/projects/Project_name_242394/ai_Project_name_242394.json,'project_owner_uuid' is a required property
