file_path,error_reason
/home/hemduttdabral/Downloads/proj-api-volume-dump/6d5f93a8-ac97-4edb-92cb-ffcc7af0d21c/workspace/projects/VSM01Test/ai_VSM01Test.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6d5f93a8-ac97-4edb-92cb-ffcc7af0d21c/workspace/projects/VSM01Test/ai_VSM01Test.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/20240402_drilling_machine/ai_20240402_drilling_machine.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/brand_new_project/ai_brand_new_project.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/brand_new_project/ai_brand_new_project.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/brand_new_project/ai_brand_new_project.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/brand_new_project/ai_brand_new_project.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/gps-buddy/ai_gps-buddy.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/gps-buddy/ai_gps-buddy.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/gps-buddy/ai_gps-buddy.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/poc-p/ai_poc-p.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/poc-p/ai_poc-p.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/6030675e-f6ba-4f10-ae9e-64942185c508/workspace/projects/poc-p/ai_poc-p.json,None is not of type 'string'
/home/hemduttdabral/Downloads/proj-api-volume-dump/a0006b4b-821d-40f3-8b1d-2b657a42d58d/workspace/projects/Sample/ai_Sample.json,"{'application': '856e4a5d-72d9-4bca-8793-ebf9e32ef0de', 'firmware_update': False} is not valid under any of the given schemas"
